timestamp,year,month,day,hour,day_of_week,season,temperature,feels_like,humidity,pressure,wind_speed,wind_direction,cloud_coverage,precipitation,energy_produced,energy_demand,surplus
2022-08-22 08:00:00,2022,8,22,8,1,2,19.335190199193,19.30484487480224,57.67488496730848,1005.9566836612072,3.4299859028507256,352,30,0.0,1002.0109626003084,943.2087447172275,58.80221788308086
2022-08-22 09:00:00,2022,8,22,9,1,2,19.50442136992708,17.962709034951878,56.37597240295529,1009.4158669604594,1.565131462823132,143,29,3.194441572919763,1027.1510604342625,968.4289180668748,58.72214236738773
2022-08-22 10:00:00,2022,8,22,10,1,2,19.283844741629363,18.77765386530218,51.34164309374847,1012.405606184301,1.3864985856475731,232,65,0.0,1049.6665772056303,903.7704261949297,145.8961510107007
2022-08-22 11:00:00,2022,8,22,11,1,2,21.6522274803152,19.96034250862632,48.09627132938434,1001.702233436722,3.4468719077484424,349,6,0.0,1090.343152358729,1120.826290600217,-30.48313824148795
2022-08-22 12:00:00,2022,8,22,12,1,2,20.54911499699364,18.85085085601861,48.93878948662363,1016.8449576817246,5.187288715771681,2,29,0.0,1082.8896328950934,1060.8287770332026,22.060855861890786
2022-08-22 13:00:00,2022,8,22,13,1,2,20.15276215221336,19.33964213253178,61.26907350871689,1002.7342274507624,2.1776962662764543,236,32,0.0,1100.0738508615098,1018.994932501982,81.07891835952773
2022-08-22 14:00:00,2022,8,22,14,1,2,17.169691634554074,16.309647578746596,52.222135850011,1016.3479384544908,6.311893826691279,316,37,0.0,1135.697001351492,1020.4742975727828,115.22270377870916
2022-08-22 15:00:00,2022,8,22,15,1,2,18.95443559031233,18.923927843517586,53.59386219488219,1006.5359535503592,2.084781090555243,257,83,0.0,1114.864869691576,855.9960371183437,258.8688325732322
2022-08-22 16:00:00,2022,8,22,16,1,2,21.50893339741699,19.552192597655043,62.54010621705668,1010.9754065464824,3.344087911124956,25,18,0.0,1100.6726295600129,971.37875214693,129.2938774130829
2022-08-22 17:00:00,2022,8,22,17,1,2,19.786988222986484,17.89011337596446,49.67765211582929,1015.5956532347471,3.3480246996054834,17,8,0.0,1072.026869653051,908.3233942574188,163.70347539563227
2022-08-22 18:00:00,2022,8,22,18,1,2,21.03065801591692,20.058838316536526,51.65343079467608,1023.9906975973976,2.8476984371467244,321,85,0.0,1051.8459638193297,839.6283859301261,212.21757788920354
2022-08-22 19:00:00,2022,8,22,19,1,2,23.244618677393905,23.59981363938302,51.44457078045789,1013.5822598885368,0.065741274489345,295,31,0.3890610101076762,1061.7433917930518,820.184980248714,241.5584115443378
2022-08-22 20:00:00,2022,8,22,20,1,2,21.78880721515627,21.40942318509756,63.37874732909156,1003.0868683590024,2.071390349353656,130,29,0.0,1024.3132605590197,833.8259716399938,190.4872889190259
2022-08-22 21:00:00,2022,8,22,21,1,2,19.897911752138125,17.351353439865264,65.25532242617344,1017.7684756631788,3.2994589384543085,16,5,0.0,970.032079060461,832.8549963026657,137.17708275779535
2022-08-22 22:00:00,2022,8,22,22,1,2,18.689616736347187,18.71050347593344,59.046221050272216,1011.8404079757048,2.85602235602968,257,60,0.0,961.5298502691954,828.7961104550589,132.73373981413658
2022-08-22 23:00:00,2022,8,22,23,1,2,14.604495884626845,12.234719755086314,59.20532854403256,1013.349533272294,3.954303989104174,69,80,0.0,990.0211497703824,817.7661418841498,172.25500788623265
2022-08-23 00:00:00,2022,8,23,0,5,2,19.22229709013888,18.988859484658185,52.53915805065176,1015.789315149438,4.135253867987778,184,36,0.0,778.716898073413,842.9661835812223,-64.2492855078093
2022-08-23 01:00:00,2022,8,23,1,5,2,18.90704194345089,19.17931207319956,65.17757549943683,1001.8731102154716,2.6398823082316354,48,78,0.0,759.2005975418689,823.7021784149796,-64.5015808731107
2022-08-23 02:00:00,2022,8,23,2,5,2,20.33979932387534,22.03198697225032,56.779414336708726,1013.032684238676,1.556354441526831,312,70,0.0,754.4094059295808,814.135820188041,-59.72641425846018
2022-08-23 03:00:00,2022,8,23,3,5,2,19.25125648113521,18.77782228592232,59.70648438716411,1010.9515305502364,5.32247655807512,311,77,0.0,754.7447155724576,842.0511247126694,-87.30640914021183
2022-08-23 04:00:00,2022,8,23,4,5,2,18.918296816211,20.916858450159936,54.91330837106064,1019.1091745300276,0.966806504226522,75,19,0.6649162805334419,766.2520667422373,811.230031193873,-44.97796445163567
2022-08-23 05:00:00,2022,8,23,5,5,2,16.000269074070147,17.57389060608063,54.10077012827736,1016.6355688166938,2.107039164851777,276,29,0.0,827.509041168483,802.4496625997564,25.05937856872663
2022-08-23 06:00:00,2022,8,23,6,5,2,17.679131276784453,17.30361515460343,63.756144362896,1004.8649903860922,1.7250601140392985,15,17,0.0,829.6188373167977,802.4165450626855,27.202292254112194
2022-08-23 07:00:00,2022,8,23,7,5,2,20.512369016685703,19.5621387784092,58.13955146360695,1019.3131292617452,4.119686432703161,5,62,0.0,834.4424836926685,867.6502422777081,-33.20775858503964
2022-08-23 08:00:00,2022,8,23,8,5,2,22.990882197349976,24.07740458949734,62.69781037026732,1015.247625440801,4.975532961720886,33,60,0.0,870.8841483497625,929.9821112519708,-59.097962902208224
2022-08-23 09:00:00,2022,8,23,9,5,2,19.36401616759334,20.11377715006242,56.71757392364064,1005.263792012734,2.739459936733583,58,56,0.0616643645043908,889.116318688524,922.937098433088,-33.82077974456399
2022-08-23 10:00:00,2022,8,23,10,5,2,20.21468908223284,21.467472976433523,51.19910038279996,1013.278765517464,3.344665140502369,66,21,0.0,900.907772340436,1044.8002450031884,-143.8924726627523
2022-08-23 11:00:00,2022,8,23,11,5,2,21.4640232489902,20.81047444723492,52.524218400522976,1018.1741305692792,3.643157731483724,254,88,4.043163446742842,932.1988130744738,880.8463463776633,51.35246669681055
2022-08-23 12:00:00,2022,8,23,12,5,2,17.937279062684087,15.815802188418278,55.955759277238464,1006.929780637133,5.706006147883292,296,87,0.0,958.1592769721104,883.6027029937234,74.55657397838706
2022-08-23 13:00:00,2022,8,23,13,5,2,20.292695021655472,19.863128820079464,52.30843198469878,1019.8878866792272,0.3396398366802335,156,94,0.0,941.3465976999328,819.1116629047671,122.23493479516571
2022-08-23 14:00:00,2022,8,23,14,5,2,18.07808672242027,17.32410965689319,49.90362602177696,1005.4368561293624,4.1163328486903925,31,48,0.0,974.3520637628452,958.7906014112684,15.561462351576779
2022-08-23 15:00:00,2022,8,23,15,5,2,21.28871581206661,20.112515923324253,61.44801822385054,1009.0438641167652,3.564787121909255,9,17,0.0,961.1284422873388,1023.4987597338878,-62.37031744654905
2022-08-23 16:00:00,2022,8,23,16,5,2,19.86187303098805,17.775422863118738,52.71658271079785,1008.2856458230516,2.443740712131269,191,97,2.513233860006652,931.7156120060268,821.6456954361512,110.06991656987566
2022-08-23 17:00:00,2022,8,23,17,5,2,20.155970563047468,19.44137328354409,56.13189680387202,1019.8846686579432,3.489340103580443,218,60,0.0,916.0350277445104,868.8236192319965,47.21140851251391
2022-08-23 18:00:00,2022,8,23,18,5,2,17.99386974024741,17.585476460882234,56.92160101434344,1010.544919317254,4.111243463744877,348,81,0.0,913.7462756289792,831.1469824881273,82.59929314085196
2022-08-23 19:00:00,2022,8,23,19,5,2,20.97313165430616,18.781830690058182,52.500167438312566,1007.185914986695,3.874744068724204,76,77,0.0,876.7532688043524,844.0401287015945,32.71314010275785
2022-08-23 20:00:00,2022,8,23,20,5,2,23.72849277754662,22.96816937885379,62.69493039645911,1015.2260543945704,6.237750908874448,19,67,0.0,889.0408967628999,887.847378501402,1.1935182614979567
2022-08-23 21:00:00,2022,8,23,21,5,2,17.543243544228176,16.58679099969036,49.85522425889235,1016.3059049529636,3.191222381690528,155,6,1.3730538482757928,855.4926235992364,812.134281718386,43.35834188085039
2022-08-23 22:00:00,2022,8,23,22,5,2,18.87954891978954,18.770268311310847,56.74905938281927,1016.3376804739706,3.0403577749354898,26,6,2.09637871581899,801.5544750818524,829.175597942363,-27.62112286051058
2022-08-23 23:00:00,2022,8,23,23,5,2,20.02228188342077,21.255253621000307,56.67152159679833,1011.64330417387,2.7280518214953378,152,64,0.0,770.4922336149784,820.2247660059342,-49.732532390955726
2022-08-24 00:00:00,2022,8,24,0,6,2,20.978000267496583,19.057470762772382,55.32353914217431,1014.2726715051848,3.829468255718832,284,39,4.582757774065431,774.6328678302608,835.7951415896373,-61.16227375937649
2022-08-24 01:00:00,2022,8,24,1,6,2,18.28609527292601,15.862292240209928,49.11024909013514,1009.7488345688536,2.9519126077710784,115,23,0.0,776.936378349554,819.826685612603,-42.89030726304895
2022-08-24 02:00:00,2022,8,24,2,6,2,13.739127263219473,13.47499375729304,59.948899915812376,1021.3740083896788,3.0198137175971502,249,31,0.0,809.1435051791781,791.9029762815563,17.240528897621743
2022-08-24 03:00:00,2022,8,24,3,6,2,22.123566831833003,21.19086272560879,59.31236550816804,1018.7210257932896,3.0267447900093853,44,9,0.0,771.6353736655776,845.5115852799455,-73.87621161436789
2022-08-24 04:00:00,2022,8,24,4,6,2,20.92620008267324,20.92702784009726,52.21696951353897,1018.4147841452034,2.7980871457648604,285,8,0.0,774.586390398224,833.0848813693882,-58.49849097116419
2022-08-24 05:00:00,2022,8,24,5,6,2,15.91929278253162,14.817903935744976,59.13224819252186,1016.9705796728678,2.0869907967713885,293,38,0.0,815.5806518385119,792.9309924029284,22.649659435583544
2022-08-24 06:00:00,2022,8,24,6,6,2,18.19005025994584,18.24960250941352,57.46935058799893,1015.598666529975,3.6271598072953664,287,2,0.0,808.6316647220953,819.8698603563936,-11.238195634298336
2022-08-24 07:00:00,2022,8,24,7,6,2,22.541552702559603,21.2301422809628,49.19175142968951,1006.778187579251,2.572428652475072,305,98,0.0,854.2381928773759,841.7876607839955,12.450532093380389
2022-08-24 08:00:00,2022,8,24,8,6,2,22.300780680420683,21.446812138515327,51.32516758363826,1016.1665061812782,3.920519254230666,70,68,0.0,875.5208050630358,903.6068850269446,-28.086079963908787
2022-08-24 09:00:00,2022,8,24,9,6,2,21.28246788886284,21.15381733054895,61.28621938094295,1013.5713261503166,3.166151443391996,162,6,0.0,890.3217033799936,1036.482758673237,-146.1610552932434
2022-08-24 10:00:00,2022,8,24,10,6,2,19.052962975585224,18.53183540902865,57.14189308220531,1019.3168204247546,2.42013768550643,75,11,0.0,914.3040528239842,1051.5682652880057,-137.2642124640215
2022-08-24 11:00:00,2022,8,24,11,6,2,19.57116268112997,19.568902999330184,52.773297427441925,1017.0370959119122,5.347245607552597,342,22,3.165436321565625,928.5036680585958,1082.152184097616,-153.64851603902025
2022-08-24 12:00:00,2022,8,24,12,6,2,19.143336233252697,19.825368326194127,51.30243270063184,1015.7519023507652,2.8465311216795355,4,88,0.0,939.2868178094832,861.9500911677279,77.33672664175526
2022-08-24 13:00:00,2022,8,24,13,6,2,21.661667410042625,21.60558345679989,53.017843165917945,1004.5788760123492,3.9342345218427095,106,62,0.0,960.2588776682,953.3623902681352,6.896487400064757
2022-08-24 14:00:00,2022,8,24,14,6,2,17.65350303051473,17.986162143892155,53.37241450710653,1012.5549973169576,1.950025641011848,118,16,0.0,965.9871725284252,1027.8150057302823,-61.827833201857175
2022-08-24 15:00:00,2022,8,24,15,6,2,17.793588533736543,17.843283367032313,51.3649969933488,1010.2105387004816,0.0383089966967693,286,77,0.0,961.253837559899,840.1938718825655,121.05996567733348
2022-08-24 16:00:00,2022,8,24,16,6,2,21.42573701717698,19.88999858564412,46.88599159457854,1014.2618296209154,2.1495012484844294,96,98,0.0,954.3838254773444,835.3694092648273,119.01441621251718
2022-08-24 17:00:00,2022,8,24,17,6,2,19.31646493248183,20.50161509409308,61.29487858849898,1010.9222586427868,0.2061730595996906,180,63,0.0,934.7180309334864,829.3069562656947,105.4110746677917
2022-08-24 18:00:00,2022,8,24,18,6,2,22.16212255441257,19.462596597860127,60.44798051955227,1011.6202711195336,2.644705699771128,0,64,4.00223463057906,930.8758772213484,844.7655438571027,86.11033336424578
2022-08-24 19:00:00,2022,8,24,19,6,2,18.06216342954386,14.720378395184555,49.228534897460754,1015.2951695245335,5.202970521808581,85,85,0.0,897.8272125658025,837.4971353052782,60.33007726052426
2022-08-24 20:00:00,2022,8,24,20,6,2,19.295631122827302,19.01258699182432,56.27636863431339,1010.839309432156,1.6420724668850235,64,27,5.629090974957938,850.725715238946,820.1163311560599,30.609384082886095
2022-08-24 21:00:00,2022,8,24,21,6,2,17.560361873817044,16.940165702954886,51.08362114292122,1013.60795769787,0.1590657863912823,102,57,2.384556397512051,840.627483660556,790.0058990785983,50.62158458195768
2022-08-24 22:00:00,2022,8,24,22,6,2,19.419913206352085,18.397654458485484,54.286976040362376,1005.4029405456284,5.25038548651879,23,86,1.6191701640784195,812.0578873672142,852.354719144867,-40.296831777652756
2022-08-24 23:00:00,2022,8,24,23,6,2,16.448093969507354,15.240154860650089,53.87097925712677,1008.8379926161996,2.2869678550136223,150,17,0.0,816.3835117134716,798.7015339569081,17.681977756563583
2022-08-25 00:00:00,2022,8,25,0,4,2,18.27473655778562,18.22957849144732,53.61082552171509,1016.2802178360148,2.976392426746968,302,43,0.0,933.0157944639744,819.2268221184474,113.78897234552699
2022-08-25 01:00:00,2022,8,25,1,4,2,16.37749566983931,15.07125964990546,65.76473202068588,1006.8490394165176,4.182419953696616,252,63,0.0141202475271625,945.2617024477944,828.0217442295735,117.23995821822086
2022-08-25 02:00:00,2022,8,25,2,4,2,20.63784986607806,19.693800138976187,53.5483681769235,1019.228625388015,3.784759147483724,6,36,0.0,910.4440432154296,844.3474170468113,66.09662616861829
2022-08-25 03:00:00,2022,8,25,3,4,2,20.68318207921485,19.4650209621972,51.70867747496983,1017.8719967765066,4.125768629417804,3,2,0.0,916.9284032203636,837.3158269008987,79.61257631946489
2022-08-25 04:00:00,2022,8,25,4,4,2,15.789477938726854,16.614532952687505,51.937089452819215,1011.6588503233012,4.350643484318136,250,13,0.0,946.6269583434852,823.1993327527716,123.42762559071355
2022-08-25 05:00:00,2022,8,25,5,4,2,21.91777489069669,20.32433949019444,60.96888138231324,1027.9936705275122,0.3808280511158184,181,6,0.3776678131629506,953.4174835232424,806.8096060521362,146.60787747110612
2022-08-25 06:00:00,2022,8,25,6,4,2,24.24483365253525,25.546531914229195,47.48948494183978,1019.2155178892416,0.8784783897899713,103,16,2.7279395915452604,999.4653916717944,837.9426550274266,161.5227366443678
2022-08-25 07:00:00,2022,8,25,7,4,2,19.342016173168226,17.352687573838537,51.93688201812685,1008.2536024664712,4.756754493943261,51,69,5.154412903776705,976.420634607232,874.7045424163409,101.71609219089112
2022-08-25 08:00:00,2022,8,25,8,4,2,17.967774879246253,16.267923792640914,62.984110800862126,1016.7308702685002,1.8273912853624696,81,82,0.0,1023.1311966874024,827.4500778167126,195.68111887068983
2022-08-25 09:00:00,2022,8,25,9,4,2,24.89866458170164,23.85080004139116,56.96992754029269,1013.3293153315988,1.9910312325546613,335,78,0.0,1071.151791604008,896.8110760548091,174.34071554919888
2022-08-25 10:00:00,2022,8,25,10,4,2,16.612066403090523,15.904143705416027,56.70960662548502,1009.116439545703,1.105736216753523,47,38,2.154361604938688,1093.038757298744,961.909292895828,131.12946440291603
2022-08-25 11:00:00,2022,8,25,11,4,2,19.29021633343374,19.30202807096323,66.41072890102296,1007.650454284169,2.392578165978777,350,4,0.0,1068.4769862330274,1096.2202728592235,-27.743286626196095
2022-08-25 12:00:00,2022,8,25,12,4,2,19.609247944959392,17.93108747328279,56.98173636504695,1017.974466674442,2.476025904473293,216,78,0.0,1092.105917805509,892.3185252502941,199.78739255521498
2022-08-25 13:00:00,2022,8,25,13,4,2,21.94029864060037,20.87631094871124,52.20906579350655,1010.0102726768794,1.5938089684722636,321,51,0.0,1109.325639975901,966.704339291542,142.62130068435886
2022-08-25 14:00:00,2022,8,25,14,4,2,19.96948134994912,20.90821627858269,54.33961131592271,1012.4906182248149,1.4203758826863833,181,25,0.0,1104.549590604052,1011.3906011813295,93.15898942272236
2022-08-25 15:00:00,2022,8,25,15,4,2,18.25273560811864,17.416830768326776,50.072835055151614,1008.3948703588674,3.4779946382635587,242,38,0.0,1107.5830322160937,955.0105641926978,152.5724680233959
2022-08-25 16:00:00,2022,8,25,16,4,2,17.34763465891963,15.909012373977752,62.02968180038294,1009.2592103135072,1.7884960996673562,219,44,0.0,1107.8338590272149,885.784082077404,222.04977694981085
2022-08-25 17:00:00,2022,8,25,17,4,2,18.56635975920328,19.52770179933763,58.62280518798804,1012.3653539996426,2.090531614532608,207,76,0.0,1084.934496747537,831.1630284104452,253.77146833709173
2022-08-25 18:00:00,2022,8,25,18,4,2,17.236148677805254,16.607258287872973,61.3720673501589,1014.9409114636208,0.2794175201611208,126,30,0.8429958648850426,1085.935212221885,783.3040027290775,302.63120949280744
2022-08-25 19:00:00,2022,8,25,19,4,2,19.34565403926491,16.969496041543586,61.81491624305131,1000.0582041822428,5.907300363796537,181,76,2.7743051721417213,1026.6596515605625,861.0994972652561,165.56015429530635
2022-08-25 20:00:00,2022,8,25,20,4,2,18.12161103997457,15.81484302035775,53.67894269566679,1013.0845989958336,4.412736044212051,355,22,0.0,1011.6686900226164,832.3145819677795,179.35410805483684
2022-08-25 21:00:00,2022,8,25,21,4,2,16.261927813116042,15.89666983753339,51.02623234026001,1009.2693949370748,2.257790920009587,295,39,0.0,1016.678353995668,802.2899411281696,214.38841286749835
2022-08-25 22:00:00,2022,8,25,22,4,2,21.76029497644535,22.283934938274523,55.49143104376423,1020.0118132672512,1.6513785965134196,34,31,0.0,967.615340411132,831.6201346505952,135.9952057605368
2022-08-25 23:00:00,2022,8,25,23,4,2,18.254658352837463,16.333572354069624,51.38619124636176,1027.713763230027,3.0163331958496875,279,100,0.0,954.978440600606,821.3826047476949,133.59583585291102
2022-08-26 00:00:00,2022,8,26,0,0,2,16.557285978205588,15.62222592670242,56.73122478888892,1011.2036048252314,2.9751996156035188,162,3,0.8498358999453619,940.756890982697,813.246488596677,127.51040238602002
2022-08-26 01:00:00,2022,8,26,1,0,2,18.75704131918113,20.276298648303666,61.566924816017234,1004.388857196434,1.0860501457280294,349,80,0.0,918.7555620397426,811.9496780496195,106.8058839901231
2022-08-26 02:00:00,2022,8,26,2,0,2,19.230302720091533,18.82392902377533,55.06574218159796,1013.5843848495928,0.82580434338354,202,83,0.0,902.354555722121,810.5971791646128,91.75737655750811
2022-08-26 03:00:00,2022,8,26,3,0,2,15.600626136998148,15.598327052575756,56.65641586138248,1011.972853352534,2.2108861387249967,161,45,0.0,940.5363645741444,794.8234594144558,145.7129051596886
2022-08-26 04:00:00,2022,8,26,4,0,2,19.75685492240774,19.532151798840776,55.43721233072696,1022.8567532450064,0.6549382036507301,229,74,0.0,919.497498700624,804.9050971272356,114.59240157338832
2022-08-26 05:00:00,2022,8,26,5,0,2,16.999244450775684,17.612391125013676,59.92007827403228,1021.3329467168776,3.257069920085313,358,41,0.0,961.1705697717632,825.1076610935883,136.06290867817495
2022-08-26 06:00:00,2022,8,26,6,0,2,22.51561720653779,22.636981303429945,52.56752844040234,1017.3268748529828,3.267122349991012,348,96,0.0,980.2527212326244,843.2071703042568,137.04555092836756
2022-08-26 07:00:00,2022,8,26,7,0,2,20.141480612309685,20.33935837662397,44.92420910362829,1010.0665295939368,1.5401809524871375,3,38,0.0,971.7221531417684,862.1947247117479,109.52742843002056
2022-08-26 08:00:00,2022,8,26,8,0,2,18.29375960793758,17.07081636176121,58.26078470872069,1016.388832830904,2.198123598516821,360,69,0.0,1016.021837048268,855.0705177334826,160.95131931478545
2022-08-26 09:00:00,2022,8,26,9,0,2,17.603224047521515,19.105622408770994,60.84561251838376,1014.3250317953416,5.644562537967126,77,55,0.0,1047.9590975616454,933.7503309033688,114.20876665827666
2022-08-26 10:00:00,2022,8,26,10,0,2,18.883624173028966,16.767733456980654,58.13831163563647,1014.2066160164968,4.162692789406444,151,46,0.0,1070.8455475490407,980.186040824384,90.6595067246567
2022-08-26 11:00:00,2022,8,26,11,0,2,20.3191410713228,20.19329180512055,52.70528793450372,1005.2088507571608,2.321620843936644,357,37,0.1115267274477116,1069.7470679666706,1011.6923824638386,58.054685502831944
2022-08-26 12:00:00,2022,8,26,12,0,2,19.04257133098581,18.02774621281703,50.23137992091345,1018.3089766922684,6.4379389904039686,115,17,3.0800996777632474,1092.073171835521,1116.0964539750169,-24.023282139495905
2022-08-26 13:00:00,2022,8,26,13,0,2,18.6592419738825,18.52270958941478,58.3789280707454,1013.5390416415562,1.2045938820425328,353,1,0.0,1107.091127066654,1096.596810472177,10.49431659447714
2022-08-26 14:00:00,2022,8,26,14,0,2,19.210300169792006,20.165769496715946,56.61383517651716,1012.4957932622772,1.7809579127751678,35,53,0.0,1109.1888799278863,931.8643018148553,177.32457811303107
2022-08-26 15:00:00,2022,8,26,15,0,2,17.885841725682305,16.52108841499375,55.277477273552144,1009.9992175249558,2.8342287439381093,334,80,0.0,1112.7806202573586,852.8397681916018,259.94085206575676
2022-08-26 16:00:00,2022,8,26,16,0,2,18.40714773447014,18.514820375907263,65.01875712681274,1009.0319175017332,0.7034894019355269,290,87,0.0,1110.8368618413278,826.3376308416206,284.49923099970727
2022-08-26 17:00:00,2022,8,26,17,0,2,14.921974710346204,13.202341724683404,51.17243994093713,1014.5862929063948,5.68546374694177,284,29,0.0,1116.804642312518,884.0401787566834,232.76446355583448
2022-08-26 18:00:00,2022,8,26,18,0,2,21.04101204986095,20.977253262367444,64.78162551748112,1004.2541859907096,3.274728058063921,35,87,0.4766338861698518,1068.3264351298133,834.9438855088628,233.3825496209505
2022-08-26 19:00:00,2022,8,26,19,0,2,19.691155148799737,19.03841676813789,56.06535993619699,1016.9474937982502,1.815076714650308,323,3,0.0,1021.0398542951864,823.1018262464918,197.9380280486946
2022-08-26 20:00:00,2022,8,26,20,0,2,17.546647900089354,16.31409841150629,46.728588027489415,1007.7294728150216,3.671680427107142,54,6,0.0,1027.6647750470995,825.811642148238,201.85313289886153
2022-08-26 21:00:00,2022,8,26,21,0,2,22.89102955086669,21.656190470242848,55.01042714024808,1002.7065965689736,3.219083772446837,48,78,4.352291505465689,1011.1681013671796,842.0839242603879,169.08417710679169
2022-08-26 22:00:00,2022,8,26,22,0,2,19.26759254894099,16.682132308926963,60.703920794841,1022.1094765796302,2.5430233738112302,312,56,0.0,950.6990632785548,827.9937363662772,122.70532691227766
2022-08-26 23:00:00,2022,8,26,23,0,2,17.02127244420582,16.684599810739446,54.08116524781894,1008.7095647532722,1.1872272497677798,354,29,0.0,968.443136641272,804.8724083995828,163.57072824168915
2022-08-27 00:00:00,2022,8,27,0,2,2,20.649377609505585,19.468675047957543,48.69020452724336,1009.3892041923916,0.8456821117063393,342,92,0.0,918.9489029249222,805.0905661430047,113.8583367819175
2022-08-27 01:00:00,2022,8,27,1,2,2,19.7319991995832,16.59315054799836,55.24152457445448,1018.6726916550404,6.28020149616484,54,43,0.0,915.0017275440816,867.2580370124042,47.74369053167743
2022-08-27 02:00:00,2022,8,27,2,2,2,19.725062737533104,19.68387750323103,51.778235363976805,1022.2721545025832,0.9708976723350043,311,76,0.0,906.2857734972698,806.5825415739658,99.70323192330397
2022-08-27 03:00:00,2022,8,27,3,2,2,18.084391557261487,15.595823148917674,58.52316923887515,1005.3349921069828,5.546948279027063,329,28,0.0,918.5952391959494,846.2765997206853,72.31863947526404
2022-08-27 04:00:00,2022,8,27,4,2,2,19.836894214120736,21.16969381219368,59.93109631377339,1008.2191596987468,1.7328612785760664,259,89,0.0,908.7945679786908,823.150139468604,85.64442851008675
2022-08-27 05:00:00,2022,8,27,5,2,2,18.41238618612248,16.564864144846414,50.782745194694805,1008.586605889197,4.185048851310484,129,35,0.0,941.2401609446224,841.4864865761191,99.75367436850331
2022-08-27 06:00:00,2022,8,27,6,2,2,20.04778566985635,20.286307535739983,52.535076957857086,1017.6740083134782,3.698149635121169,87,98,0.0,942.3382048838172,833.4150472670343,108.92315761678287
2022-08-27 07:00:00,2022,8,27,7,2,2,15.126013858543388,15.774466072529185,59.847309558970025,1021.1956606396476,3.998128050444625,319,47,0.0,1015.7353162311806,852.1691903038226,163.56612592735803
2022-08-27 08:00:00,2022,8,27,8,2,2,18.068155840606288,17.83555806533353,51.76987584194054,1007.5987371921096,4.098021408360285,339,18,0.0,1011.4116504008668,947.6092582240984,63.80239217676842
2022-08-27 09:00:00,2022,8,27,9,2,2,22.38021296218105,20.95485311434982,50.65330655429536,1020.0737266898412,0.582651566493734,269,62,0.0,1048.1429050068937,899.3265191737032,148.81638583319045
2022-08-27 10:00:00,2022,8,27,10,2,2,17.401767855764064,18.992946404076832,50.17064157445406,1009.4548294423564,1.9854810112887344,359,1,0.0,1081.893888967511,1056.2908646428966,25.603024324614353
2022-08-27 11:00:00,2022,8,27,11,2,2,17.728226171578292,18.44842479596654,57.82429029822593,1014.6806145147278,0.9479280611734286,360,13,0.0,1086.2560874871986,1048.8174248928317,37.43866259436686
2022-08-27 12:00:00,2022,8,27,12,2,2,18.03998008966472,18.16639811782964,57.60988583102265,1006.6427315028608,3.283951591271396,125,79,0.0984382123085704,1098.8091481452434,879.2135606274696,219.59558751777377
2022-08-27 13:00:00,2022,8,27,13,2,2,16.50629049478738,15.491924223305489,52.64386708154012,1012.39034793209,1.0149835018136608,326,99,0.0,1134.3982566713794,794.0626774978101,340.3355791735693
2022-08-27 14:00:00,2022,8,27,14,2,2,14.519341214108165,14.197524911703606,56.089524214076505,1012.4444364296364,0.0284292343901682,184,94,0.0,1148.7502474982798,781.1083707108121,367.6418767874677
2022-08-27 15:00:00,2022,8,27,15,2,2,18.47472996951744,16.466828622513027,63.69975915421099,1011.4242084684236,2.6437839951846382,29,34,0.0,1103.7974836959124,964.1821086441104,139.61537505180206
2022-08-27 16:00:00,2022,8,27,16,2,2,19.20762161472798,17.826710128285747,51.19379644884423,1014.9248549065984,0.3136185787311687,207,85,0.6816921992646167,1087.8632957952757,817.0301177639686,270.83317803130706
2022-08-27 17:00:00,2022,8,27,17,2,2,18.83089262948736,19.56889174680252,46.30538418838309,1007.9648456757374,3.388107292081435,7,20,8.116594172852224,1090.876379741317,887.4050462585827,203.47133348273417
2022-08-27 18:00:00,2022,8,27,18,2,2,18.64614564266889,19.157426799404625,58.33947511203719,1008.5813835090656,1.113555714933388,141,91,0.0,1069.9679686288348,810.2870533083807,259.6809153204541
2022-08-27 19:00:00,2022,8,27,19,2,2,19.02198450826544,18.01906225419475,55.51209141392739,1015.1893607247468,1.7391303778796583,303,16,0.0,1032.7433506746995,816.4414833014391,216.3018673732604
2022-08-27 20:00:00,2022,8,27,20,2,2,20.981585709666195,20.798131434129147,52.51397179935983,1019.7101766548786,0.4206239597365506,211,81,0.0,1012.93227244321,804.6187819319694,208.31349051124062
2022-08-27 21:00:00,2022,8,27,21,2,2,18.55501039470624,18.823554617351988,59.32449842020987,1012.8859315297605,5.475153320712819,283,31,0.0,989.3135050160464,840.6769758791793,148.63652913686713
2022-08-27 22:00:00,2022,8,27,22,2,2,17.787737612390128,18.690281567933155,60.26022295677928,1015.5183538673108,0.8056276695328819,131,22,8.430475228402782,975.66510914575,800.4457451869649,175.21936395878504
2022-08-27 23:00:00,2022,8,27,23,2,2,18.373651796788494,16.8616608360734,45.02270713403488,1016.7904000514868,2.4539981481781576,355,5,0.0,949.2062269627154,814.6594812767338,134.5467456859816
2022-08-28 00:00:00,2022,8,28,0,3,2,19.9357731715532,19.1942816102822,52.95993080130291,1017.1525259431676,0.3123921113081307,322,28,0.0,916.6144082072238,807.0600669567389,109.55434125048498
2022-08-28 01:00:00,2022,8,28,1,3,2,21.60113340912615,21.34634307478568,67.81050150394464,1008.2323763708168,1.7464982874288415,101,62,0.9458419271080696,914.7407788331008,824.5953662779226,90.14541255517815
